LinkID,MediaID,OwnerType,OwnerID,IsPrimary,Include1,Include2,Include3,Include4,SortOrder,RectLeft,RectTop,RectRight,RectBottom,Comments,UTCModDate
9829,286,4,12974,0,0,0,0,0,0,0,0,0,0,,45165.7146757407
9830,1232,4,12975,0,0,0,0,0,0,0,0,0,0,,45165.7146757407
9831,1063,4,12976,0,0,0,0,0,0,0,0,0,0,,45165.7146757407
9832,1063,4,12977,0,0,0,0,0,0,0,0,0,0,,45165.7146757407
9833,712,4,12978,0,0,0,0,0,0,0,0,0,0,,45165.7146757407
9834,1411,0,3246,0,0,0,0,0,0,0,0,0,0,,45165.7146757407
9835,1412,0,3246,0,0,0,0,0,0,0,0,0,0,,45165.7146757407
9836,1413,0,3246,0,0,0,0,0,0,0,0,0,0,,45165.7146757407
9837,1414,0,3246,1,0,0,0,0,0,0,0,0,0,,45165.7146757407
9838,1317,0,3246,0,0,0,0,0,0,0,0,0,0,,45165.7146757407
9839,1410,0,3246,0,0,0,0,0,0,0,0,0,0,,45165.7146757407
9840,1066,4,12979,0,0,0,0,0,0,0,0,0,0,,45165.7146766551
9841,1071,4,12980,0,0,0,0,0,0,0,0,0,0,,45165.7146766551
9842,1066,4,12981,0,0,0,0,0,0,0,0,0,0,,45165.7146766551
9843,1071,4,12982,0,0,0,0,0,0,0,0,0,0,,45165.7146768403
9844,1071,4,12983,0,0,0,0,0,0,0,0,0,0,,45165.7146768403
9845,1066,4,12984,0,0,0,0,0,0,0,0,0,0,,45165.7146768403
9846,1318,4,12985,0,0,0,0,0,0,0,0,0,0,,45165.7146768403
9847,1318,2,7950,0,0,0,0,0,0,0,0,0,0,,45165.7146768403
9848,1077,4,12986,0,0,0,0,0,0,0,0,0,0,,45165.7146768403
9849,1318,0,3247,0,0,0,0,0,0,0,0,0,0,,45165.7146768403
9850,1063,4,12991,0,0,0,0,0,0,0,0,0,0,,45165.7146775694
9851,1063,4,12993,0,0,0,0,0,0,0,0,0,0,,45165.7146775694
9852,1063,4,12997,0,0,0,0,0,0,0,0,0,0,,45165.7146775694
9853,1379,0,3248,0,0,0,0,0,0,0,0,0,0,,45165.7146775694
9854,1159,4,13001,0,0,0,0,0,0,0,0,0,0,,45165.7146790509
9855,1160,4,13003,0,0,0,0,0,0,0,0,0,0,,45165.7146790509
9856,1163,4,13004,0,0,0,0,0,0,0,0,0,0,,45165.7146790509
9857,1161,4,13006,0,0,0,0,0,0,0,0,0,0,,45165.7146790509
9858,1063,4,13007,0,0,0,0,0,0,0,0,0,0,,45165.7146790509
9859,1159,4,13008,0,0,0,0,0,0,0,0,0,0,,45165.7146790509
9860,1160,4,13009,0,0,0,0,0,0,0,0,0,0,,45165.7146790509
9861,1163,4,13010,0,0,0,0,0,0,0,0,0,0,,45165.7146790509
9862,1160,4,13011,0,0,0,0,0,0,0,0,0,0,,45165.7146790509
9863,1159,4,13012,0,0,0,0,0,0,0,0,0,0,,45165.7146790509
9864,1163,4,13013,0,0,0,0,0,0,0,0,0,0,,45165.7146790509
9865,1163,4,13014,0,0,0,0,0,0,0,0,0,0,,45165.7146790509
9866,1163,4,13015,0,0,0,0,0,0,0,0,0,0,,45165.7146790509
9867,1161,4,13016,0,0,0,0,0,0,0,0,0,0,,45165.7146790509
9868,1063,4,13017,0,0,0,0,0,0,0,0,0,0,,45165.7146790509
9869,1169,0,3249,0,0,0,0,0,0,0,0,0,0,,45165.7146790509
9870,1162,0,3249,0,0,0,0,0,0,0,0,0,0,,45165.7146790509
9871,1071,4,13020,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9872,1072,4,13022,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9873,1228,4,13024,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9874,1230,4,13025,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9875,1231,4,13026,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9876,1229,4,13028,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9877,1063,4,13029,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9878,1071,4,13033,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9879,1072,4,13035,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9880,1228,4,13036,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9881,1229,4,13037,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9882,1063,4,13038,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9883,1063,4,13039,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9884,1229,4,13040,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9885,1230,4,13041,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9886,1228,4,13042,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9887,1228,4,13043,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9888,1072,4,13044,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9889,1415,4,13048,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9890,1415,2,7975,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9891,1071,4,13049,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9892,1071,4,13050,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9893,1229,4,13051,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9894,1228,4,13053,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9895,1379,0,3250,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9896,1415,0,3250,0,0,0,0,0,0,0,0,0,0,,45165.7146810185
9897,145,4,13055,0,0,0,0,0,0,0,0,0,0,,45165.7146830093
9898,153,4,13057,0,0,0,0,0,0,0,0,0,0,,45165.7146830093
9899,154,4,13058,0,0,0,0,0,0,0,0,0,0,,45165.7146830093
9900,588,4,13059,0,0,0,0,0,0,0,0,0,0,,45165.7146830093
9901,787,4,13060,0,0,0,0,0,0,0,0,0,0,,45165.7146830093
9902,598,4,13061,0,0,0,0,0,0,0,0,0,0,,45165.7146830093
9903,145,4,13063,0,0,0,0,0,0,0,0,0,0,,45165.7146830093
9904,153,4,13064,0,0,0,0,0,0,0,0,0,0,,45165.7146830093
9905,154,4,13066,0,0,0,0,0,0,0,0,0,0,,45165.7146830093
9906,145,4,13068,0,0,0,0,0,0,0,0,0,0,,45165.7146830093
9907,259,4,13071,0,0,0,0,0,0,0,0,0,0,,45165.7146830093
9908,154,4,13072,0,0,0,0,0,0,0,0,0,0,,45165.7146830093
9909,154,4,13073,0,0,0,0,0,0,0,0,0,0,,45165.7146830093
9910,145,4,13074,0,0,0,0,0,0,0,0,0,0,,45165.7146830093
9911,153,4,13075,0,0,0,0,0,0,0,0,0,0,,45165.7146830093
9912,259,0,3251,0,0,0,0,0,0,0,0,0,0,,45165.7146830093
9913,1416,0,3251,1,0,0,0,0,0,0,0,0,0,,45165.7146830093
9914,145,4,13076,0,0,0,0,0,0,0,0,0,0,,45165.7146839236
9915,154,4,13077,0,0,0,0,0,0,0,0,0,0,,45165.7146839236
9916,178,4,13080,0,0,0,0,0,0,0,0,0,0,,45165.7146839236
9917,1417,4,13081,0,0,0,0,0,0,0,0,0,0,,45165.7146839236
9918,145,4,13083,0,0,0,0,0,0,0,0,0,0,,45165.7146839236
9919,154,4,13084,0,0,0,0,0,0,0,0,0,0,,45165.7146839236
9920,1417,4,13085,0,0,0,0,0,0,0,0,0,0,,45165.7146839236
9921,154,4,13086,0,0,0,0,0,0,0,0,0,0,,45165.7146839236
9922,145,4,13087,0,0,0,0,0,0,0,0,0,0,,45165.7146839236
9923,145,4,13088,0,0,0,0,0,0,0,0,0,0,,45165.7146839236
9924,1417,4,13089,0,0,0,0,0,0,0,0,0,0,,45165.7146839236
9925,1417,4,13090,0,0,0,0,0,0,0,0,0,0,,45165.7146839236
9926,1417,4,13091,0,0,0,0,0,0,0,0,0,0,,45165.7146839236
9927,154,4,13094,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9928,790,4,13095,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9929,785,4,13096,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9930,1418,4,13097,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9931,786,4,13098,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9932,787,4,13099,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9933,788,4,13100,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9934,789,4,13102,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9935,788,4,13103,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9936,153,4,13106,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9937,785,4,13107,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9938,786,4,13108,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9939,787,4,13109,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9940,787,4,13111,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9941,786,4,13112,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9942,1418,4,13113,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9943,785,4,13114,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9944,789,4,13115,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9945,154,4,13116,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9946,259,4,13118,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9947,259,2,8008,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9948,789,4,13119,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9949,154,4,13120,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9950,788,4,13121,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9951,787,4,13122,0,0,0,0,0,0,0,0,0,0,,45165.7146851852
9952,787,4,13123,0,0,0,0,0,0,0,0,0,0,,45165.7146853704
9953,786,4,13124,0,0,0,0,0,0,0,0,0,0,,45165.7146853704
9954,786,4,13125,0,0,0,0,0,0,0,0,0,0,,45165.7146853704
9955,785,4,13126,0,0,0,0,0,0,0,0,0,0,,45165.7146853704
9956,785,4,13127,0,0,0,0,0,0,0,0,0,0,,45165.7146853704
9957,153,4,13128,0,0,0,0,0,0,0,0,0,0,,45165.7146853704
9958,261,0,3253,0,0,0,0,0,0,0,0,0,0,,45165.7146853704
9959,259,0,3253,0,0,0,0,0,0,0,0,0,0,,45165.7146853704
9960,154,4,13129,0,0,0,0,0,0,0,0,0,0,,45165.7146859144
9961,1417,4,13130,0,0,0,0,0,0,0,0,0,0,,45165.7146859144
9962,178,4,13132,0,0,0,0,0,0,0,0,0,0,,45165.7146859144
9963,154,4,13134,0,0,0,0,0,0,0,0,0,0,,45165.7146859144
9964,1417,4,13135,0,0,0,0,0,0,0,0,0,0,,45165.7146859144
9965,1417,4,13136,0,0,0,0,0,0,0,0,0,0,,45165.7146859144
9966,154,4,13137,0,0,0,0,0,0,0,0,0,0,,45165.7146859144
9967,23,4,13138,0,0,0,0,0,0,0,0,0,0,,45165.7146870139
9968,1336,4,13140,0,0,0,0,0,0,0,0,0,0,,45165.7146870139
9969,1122,4,13141,0,0,0,0,0,0,0,0,0,0,,45165.7146870139
9970,1337,4,13142,0,0,0,0,0,0,0,0,0,0,,45165.7146870139
9971,1338,4,13143,0,0,0,0,0,0,0,0,0,0,,45165.7146870139
9972,23,4,13144,0,0,0,0,0,0,0,0,0,0,,45165.7146870139
9973,1336,4,13145,0,0,0,0,0,0,0,0,0,0,,45165.7146870139
9974,1337,4,13146,0,0,0,0,0,0,0,0,0,0,,45165.7146870139
9975,1338,4,13147,0,0,0,0,0,0,0,0,0,0,,45165.7146870139
9976,1338,4,13148,0,0,0,0,0,0,0,0,0,0,,45165.7146870139
9977,1338,4,13149,0,0,0,0,0,0,0,0,0,0,,45165.7146870139
9978,1337,4,13150,0,0,0,0,0,0,0,0,0,0,,45165.7146870139
9979,23,4,13151,0,0,0,0,0,0,0,0,0,0,,45165.7146870139
9980,1150,4,13152,0,0,0,0,0,0,0,0,0,0,,45165.7146870139
9981,1336,4,13153,0,0,0,0,0,0,0,0,0,0,,45165.7146870139
9982,1336,4,13154,0,0,0,0,0,0,0,0,0,0,,45165.7146870139
9983,23,4,13155,0,0,0,0,0,0,0,0,0,0,,45165.7146870139
9984,1150,4,13156,0,0,0,0,0,0,0,0,0,0,,45165.7146870139
9985,1336,4,13157,0,0,0,0,0,0,0,0,0,0,,45165.7146870139
9986,1336,4,13158,0,0,0,0,0,0,0,0,0,0,,45165.7146870139
9987,1150,4,13160,0,0,0,0,0,0,0,0,0,0,,45165.7146871875
9988,23,4,13161,0,0,0,0,0,0,0,0,0,0,,45165.7146877315
9989,1336,4,13162,0,0,0,0,0,0,0,0,0,0,,45165.7146877315
9990,1122,4,13163,0,0,0,0,0,0,0,0,0,0,,45165.7146877315
9991,1338,4,13164,0,0,0,0,0,0,0,0,0,0,,45165.7146877315
9992,23,4,13165,0,0,0,0,0,0,0,0,0,0,,45165.7146877315
9993,1336,4,13167,0,0,0,0,0,0,0,0,0,0,,45165.7146877315
9994,1122,4,13168,0,0,0,0,0,0,0,0,0,0,,45165.7146877315
9995,1338,4,13169,0,0,0,0,0,0,0,0,0,0,,45165.7146877315
9996,1338,4,13170,0,0,0,0,0,0,0,0,0,0,,45165.7146877315
9997,1122,4,13171,0,0,0,0,0,0,0,0,0,0,,45165.7146877315
9998,1336,4,13172,0,0,0,0,0,0,0,0,0,0,,45165.7146877315
9999,23,4,13173,0,0,0,0,0,0,0,0,0,0,,45165.7146877315
10000,1336,4,13176,0,0,0,0,0,0,0,0,0,0,,45165.7146879167
10001,23,4,13177,0,0,0,0,0,0,0,0,0,0,,45165.714688287
10002,1338,4,13179,0,0,0,0,0,0,0,0,0,0,,45165.714688287
10003,23,4,13180,0,0,0,0,0,0,0,0,0,0,,45165.714688287
10004,1338,4,13182,0,0,0,0,0,0,0,0,0,0,,45165.714688287
10005,1338,4,13183,0,0,0,0,0,0,0,0,0,0,,45165.714688287
10006,23,4,13185,0,0,0,0,0,0,0,0,0,0,,45165.714688287
10007,355,4,13187,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10008,305,4,13189,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10009,356,4,13190,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10010,357,4,13191,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10011,746,4,13194,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10012,747,4,13196,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10013,368,4,13197,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10014,367,4,13198,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10015,358,4,13199,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10016,932,4,13200,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10017,369,4,13201,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10018,1419,4,13203,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10019,1420,4,13204,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10020,745,4,13205,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10021,1421,4,13206,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10022,933,4,13207,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10023,1422,4,13208,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10024,1423,4,13209,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10025,1424,4,13210,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10026,1425,4,13211,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10027,1426,4,13212,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10028,1426,4,13213,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10029,1425,4,13214,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10030,1424,4,13215,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10031,1423,4,13216,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10032,1422,4,13217,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10033,933,4,13218,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10034,1421,4,13219,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10035,745,4,13220,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10036,1420,4,13221,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10037,1419,4,13222,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10038,356,4,13226,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10039,932,4,13227,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10040,370,4,13228,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10041,370,2,8060,0,0,0,0,0,0,0,0,0,0,,45165.7146911921
10042,1427,4,13229,0,0,0,0,0,0,0,0,0,0,,45165.7146913657
10043,1427,2,8061,0,0,0,0,0,0,0,0,0,0,,45165.7146913657
10044,1428,4,13230,0,0,0,0,0,0,0,0,0,0,,45165.7146913773
10045,305,4,13231,0,0,0,0,0,0,0,0,0,0,,45165.7146913889
10046,747,4,13232,0,0,0,0,0,0,0,0,0,0,,45165.7146913889
10047,1428,4,13233,0,0,0,0,0,0,0,0,0,0,,45165.7146913889
10048,1428,4,13234,0,0,0,0,0,0,0,0,0,0,,45165.7146914005
10049,357,4,13235,0,0,0,0,0,0,0,0,0,0,,45165.7146914005
10050,1428,4,13237,0,0,0,0,0,0,0,0,0,0,,45165.7146914005
10051,1428,2,8071,0,0,0,0,0,0,0,0,0,0,,45165.7146914005
10052,1428,4,13238,0,0,0,0,0,0,0,0,0,0,,45165.7146914005
10053,1428,4,13239,0,0,0,0,0,0,0,0,0,0,,45165.714691412
10054,1429,4,13240,0,0,0,0,0,0,0,0,0,0,,45165.714691412
10055,1429,2,8074,0,0,0,0,0,0,0,0,0,0,,45165.714691412
10056,1428,4,13241,0,0,0,0,0,0,0,0,0,0,,45165.714691412
10057,1430,4,13242,0,0,0,0,0,0,0,0,0,0,,45165.7146914236
10058,305,4,13244,0,0,0,0,0,0,0,0,0,0,,45165.7146914236
10059,356,4,13245,0,0,0,0,0,0,0,0,0,0,,45165.7146914236
10060,357,4,13246,0,0,0,0,0,0,0,0,0,0,,45165.7146914352
10061,747,4,13248,0,0,0,0,0,0,0,0,0,0,,45165.7146914352
10062,1431,4,13250,0,0,0,0,0,0,0,0,0,0,,45165.7146914468
10063,1431,2,8077,0,0,0,0,0,0,0,0,0,0,,45165.7146914468
10064,357,4,13251,0,0,0,0,0,0,0,0,0,0,,45165.7146914468
10065,356,4,13252,0,0,0,0,0,0,0,0,0,0,,45165.7146914468
10066,932,4,13253,0,0,0,0,0,0,0,0,0,0,,45165.7146914468
10067,747,4,13254,0,0,0,0,0,0,0,0,0,0,,45165.7146914468
10068,747,4,13255,0,0,0,0,0,0,0,0,0,0,,45165.7146914583
10069,1432,4,13256,0,0,0,0,0,0,0,0,0,0,,45165.7146914583
10070,1433,4,13257,0,0,0,0,0,0,0,0,0,0,,45165.7146914583
10071,1433,0,3258,0,0,0,0,0,0,0,0,0,0,,45165.7146914583
10072,1432,0,3258,0,0,0,0,0,0,0,0,0,0,,45165.7146914583
10073,1434,0,3258,0,0,0,0,0,0,0,0,0,0,,45165.7146914699
10074,1430,0,3258,0,0,0,0,0,0,0,0,0,0,,45165.7146914699
10075,748,0,3258,0,0,0,0,0,0,0,0,0,0,,45165.7146914699
10076,370,0,3258,0,0,0,0,0,0,0,0,0,0,,45165.7146914699
10077,1431,0,3258,0,0,0,0,0,0,0,0,0,0,,45165.7146914699
10078,1428,0,3258,0,0,0,0,0,0,0,0,0,0,,45165.7146914699
10079,1429,0,3258,0,0,0,0,0,0,0,0,0,0,,45165.7146914699
10080,1427,0,3258,0,0,0,0,0,0,0,0,0,0,,45165.7146914699
10081,866,4,13258,0,0,0,0,0,0,0,0,0,0,,45165.7146933796
10082,634,4,13259,0,0,0,0,0,0,0,0,0,0,,45165.7146933796
10083,872,4,13262,0,0,0,0,0,0,0,0,0,0,,45165.7146933796
10084,899,4,13264,0,0,0,0,0,0,0,0,0,0,,45165.7146933796
10085,867,4,13265,0,0,0,0,0,0,0,0,0,0,,45165.7146933796
10086,642,4,13268,0,0,0,0,0,0,0,0,0,0,,45165.7146933796
10087,634,4,13269,0,0,0,0,0,0,0,0,0,0,,45165.7146933796
10088,872,4,13271,0,0,0,0,0,0,0,0,0,0,,45165.7146933796
10089,899,4,13272,0,0,0,0,0,0,0,0,0,0,,45165.7146933796
10090,642,4,13274,0,0,0,0,0,0,0,0,0,0,,45165.7146933796
10091,642,4,13275,0,0,0,0,0,0,0,0,0,0,,45165.7146933796
10092,899,4,13276,0,0,0,0,0,0,0,0,0,0,,45165.7146933796
10093,634,4,13281,0,0,0,0,0,0,0,0,0,0,,45165.7146933796
10094,869,4,13282,0,0,0,0,0,0,0,0,0,0,,45165.7146933796
10095,869,2,8090,0,0,0,0,0,0,0,0,0,0,,45165.7146933796
10096,642,4,13283,0,0,0,0,0,0,0,0,0,0,,45165.7146933796
10097,872,4,13284,0,0,0,0,0,0,0,0,0,0,,45165.7146933796
10098,869,0,3259,0,0,0,0,0,0,0,0,0,0,,45165.7146933796
10099,1150,4,13285,0,0,0,0,0,0,0,0,0,0,,45165.7146941435
10100,1150,4,13286,0,0,0,0,0,0,0,0,0,0,,45165.7146941551
10101,1150,4,13287,0,0,0,0,0,0,0,0,0,0,,45165.7146941551
10102,1150,4,13288,0,0,0,0,0,0,0,0,0,0,,45165.7146941667
10103,1150,4,13289,0,0,0,0,0,0,0,0,0,0,,45165.7146941667
10104,13,4,13292,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10105,1435,4,13294,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10106,1436,4,13295,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10107,86,4,13297,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10108,1437,4,13298,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10109,63,4,13300,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10110,64,4,13301,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10111,65,4,13303,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10112,65,4,13304,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10113,47,4,13305,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10114,36,4,13306,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10115,36,4,13307,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10116,47,4,13308,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10117,65,4,13311,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10118,13,4,13312,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10119,1435,4,13314,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10120,86,4,13315,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10121,1436,4,13319,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10122,1437,4,13320,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10123,1437,4,13322,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10124,1435,4,13323,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10125,13,4,13324,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10126,47,4,13325,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10127,36,4,13326,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10128,1435,4,13327,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10129,1438,4,13328,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10130,1438,2,8106,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10131,1439,2,8106,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10132,1436,4,13329,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10133,86,4,13334,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10134,65,4,13335,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10135,47,4,13336,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10136,36,4,13337,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10137,47,4,13338,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10138,86,4,13339,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10139,54,4,13340,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10140,54,2,8115,0,0,0,0,0,0,0,0,0,0,,45165.7146973727
10141,1440,4,13345,0,0,0,0,0,0,0,0,0,0,,45165.7146975463
10142,1435,4,13348,0,0,0,0,0,0,0,0,0,0,,45165.7146975463
10143,1435,4,13349,0,0,0,0,0,0,0,0,0,0,,45165.7146975463
10144,1441,0,3263,0,0,0,0,0,0,0,0,0,0,,45165.7146975463
10145,1442,0,3263,0,0,0,0,0,0,0,0,0,0,,45165.7146975463
10146,1440,0,3263,0,0,0,0,0,0,0,0,0,0,,45165.7146975463
10147,1443,0,3263,0,0,0,0,0,0,0,0,0,0,,45165.7146975463
10148,1444,0,3263,0,0,0,0,0,0,0,0,0,0,,45165.7146975463
10149,1445,0,3263,0,0,0,0,0,0,0,0,0,0,,45165.7146975463
10150,1446,0,3263,0,0,0,0,0,0,0,0,0,0,,45165.7146975463
10151,1447,0,3263,1,0,0,0,0,0,0,0,0,0,,45165.7146975463
10152,54,0,3263,0,0,0,0,0,0,0,0,0,0,,45165.7146975463
10153,1438,0,3263,0,0,0,0,0,0,0,0,0,0,,45165.7146975463
10154,1439,0,3263,0,0,0,0,0,0,0,0,0,0,,45165.7146975463
10155,1448,4,13352,0,0,0,0,0,0,0,0,0,0,,45165.7146986458
10156,3,4,13353,0,0,0,0,0,0,0,0,0,0,,45165.7146986458
10157,4,4,13354,0,0,0,0,0,0,0,0,0,0,,45165.7146986458
10158,7,4,13356,0,0,0,0,0,0,0,0,0,0,,45165.7146986458
10159,1448,7,3642,0,0,0,0,0,0,0,0,0,0,,45165.7146986458
10160,9,4,13357,0,0,0,0,0,0,0,0,0,0,,45165.7146986458
10161,1448,4,13359,0,0,0,0,0,0,0,0,0,0,,45165.7146986458
10162,9,4,13361,0,0,0,0,0,0,0,0,0,0,,45165.7146986458
10163,4,4,13362,0,0,0,0,0,0,0,0,0,0,,45165.7146986458
10164,1448,2,8121,0,0,0,0,0,0,0,0,0,0,,45165.7146986458
10165,1448,4,13363,0,0,0,0,0,0,0,0,0,0,,45165.7146986458
10166,1448,2,8122,0,0,0,0,0,0,0,0,0,0,,45165.7146986458
10167,4,4,13365,0,0,0,0,0,0,0,0,0,0,,45165.7146986458
10168,9,4,13366,0,0,0,0,0,0,0,0,0,0,,45165.7146988194
10169,1448,4,13367,0,0,0,0,0,0,0,0,0,0,,45165.7146988194
10170,6,4,13369,0,0,0,0,0,0,0,0,0,0,,45165.7146988194
10171,1448,0,3264,1,0,0,0,0,0,0,0,0,0,,45165.7146988194
10172,1449,0,3264,0,0,0,0,0,0,0,0,0,0,,45165.7146988194
10173,1450,0,3264,0,0,0,0,0,0,0,0,0,0,,45165.7146988194
10174,1445,0,3264,0,0,0,0,0,0,0,0,0,0,,45165.7146988194
10175,1335,4,13371,0,0,0,0,0,0,0,0,0,0,,45165.7146997338
10176,1451,4,13375,0,0,0,0,0,0,0,0,0,0,,45165.7146997338
10177,1451,4,13376,0,0,0,0,0,0,0,0,0,0,,45165.7146997338
10178,1451,4,13377,0,0,0,0,0,0,0,0,0,0,,45165.7146997338
10179,1451,4,13378,0,0,0,0,0,0,0,0,0,0,,45165.7146997338
10180,1449,0,3265,0,0,0,0,0,0,0,0,0,0,,45165.7146997338
