LinkID,LinkType,rmID,anID,Modified,anVersion,anDate,Status,UTCModDate
16458,4,11962,8360045:60525,0,,0.0,0,45165.7146143056
16459,11,1291,44494_344267-00155,0,,0.0,0,45165.7146143056
16460,4,11963,604495548:60716,0,,0.0,0,45165.7146143056
16461,4,11964,154611963:61023,0,,0.0,0,45165.7146143056
16462,4,11965,69950:3141,0,,0.0,0,45165.7146143056
16463,4,11966,1022618747:7488,0,,0.0,0,45165.7146143056
16464,4,11967,64304421:9866,0,,0.0,0,45165.7146143056
16465,4,11968,64303946:9866,0,,0.0,0,45165.7146143056
16466,4,11969,25177070:9870,0,,0.0,0,45165.7146143056
16467,4,11970,4009085:61389,0,,0.0,0,45165.7146143056
16468,4,11971,8360045:60525,0,,0.0,0,45165.7146143056
16469,4,11972,1022618747:7488,0,,0.0,0,45165.7146143056
16470,4,11973,25177070:9870,0,,0.0,0,45165.7146143056
16471,4,11974,1022618747:7488,0,,0.0,0,45165.7146143056
16472,4,11975,8360045:60525,0,,0.0,0,45165.7146143056
16473,4,11976,8360045:60525,0,,0.0,0,45165.7146143056
16474,4,11977,4009085:61389,0,,0.0,0,45165.7146143056
16475,4,11978,69950:3141,0,,0.0,0,45165.7146143056
16476,4,11979,1022618747:7488,0,,0.0,0,45165.7146143056
16477,4,11980,4009085:61389,0,,0.0,0,45165.7146143056
16478,4,11981,16073912:9866,0,,0.0,0,45165.7146143056
16479,4,11982,49996512:9866,0,,0.0,0,45165.7146143056
16480,11,1292,8D342473AE6840EE9285EA3B993A8FF2,0,,0.0,0,45165.7146143056
16481,11,1293,8E61488484584AAA86B281FF51CAC63C,0,,0.0,0,45165.7146143056
16482,11,1294,AC4C881842E948B181E65D02298A266A,0,,0.0,0,45165.7146143056
16483,11,1295,FD188B55D4FE4145A78934C78FBF7D1B,0,,0.0,0,45165.7146144907
16484,0,3207,122401980404:1030:68081704,0,2C76A54905FCE7668A9084CA6B2F0B95,0.0,0,45165.7146144907
16485,4,11983,4009086:61389,0,,0.0,0,45165.7146157523
16486,4,11984,17104547:60525,0,,0.0,0,45165.7146157523
16487,4,11985,754495548:60716,0,,0.0,0,45165.7146157523
16488,4,11986,304611963:61023,0,,0.0,0,45165.7146157523
16489,4,11987,1022618748:7488,0,,0.0,0,45165.7146157523
16490,4,11988,64304422:9866,0,,0.0,0,45165.7146157523
16491,4,11989,25177054:9870,0,,0.0,0,45165.7146157523
16492,4,11990,8200865:7667,0,,0.0,0,45165.7146157523
16493,4,11991,64303947:9866,0,,0.0,0,45165.7146157523
16494,4,11992,4009086:61389,0,,0.0,0,45165.7146157523
16495,4,11993,17104547:60525,0,,0.0,0,45165.7146157523
16496,4,11994,1022618748:7488,0,,0.0,0,45165.7146157523
16497,4,11995,8200865:7667,0,,0.0,0,45165.7146157523
16498,4,11996,8200865:7667,0,,0.0,0,45165.7146157523
16499,4,11997,1022618748:7488,0,,0.0,0,45165.7146157523
16500,4,11998,17104547:60525,0,,0.0,0,45165.7146157523
16501,4,11999,17104547:60525,0,,0.0,0,45165.7146157523
16502,4,12000,4009086:61389,0,,0.0,0,45165.7146157523
16503,4,12001,25177054:9870,0,,0.0,0,45165.7146157523
16504,4,12002,1022618748:7488,0,,0.0,0,45165.7146157523
16505,4,12003,16073915:9866,0,,0.0,0,45165.7146157523
16506,4,12004,49996511:9866,0,,0.0,0,45165.7146157523
16507,11,1296,256ECFDDBE3D468ABEFFDA4B3F8EA9B9,0,,0.0,0,45165.7146157523
16508,11,1297,DB5461C02361448BA7F4718BE1C29034,0,,0.0,0,45165.7146157523
16509,0,3208,122401980482:1030:68081704,0,E9E50DB908B9123619359FAE6BA31B67,0.0,0,45165.7146157523
16510,4,12005,4009091:61389,0,,0.0,0,45165.7146170255
16511,4,12006,1385593:60281,0,,0.0,0,45165.7146170255
16512,4,12007,47320563:70001,0,,0.0,0,45165.7146170255
16513,4,12008,103546940:60525,0,,0.0,0,45165.7146170255
16514,4,12009,4495548:60716,0,,0.0,0,45165.7146170255
16515,4,12010,1022618752:7488,0,,0.0,0,45165.7146170255
16516,4,12011,8200867:7667,0,,0.0,0,45165.7146170255
16517,4,12012,4009091:61389,0,,0.0,0,45165.7146170255
16518,4,12013,47320563:70001,0,,0.0,0,45165.7146170255
16519,4,12014,103546940:60525,0,,0.0,0,45165.7146170255
16520,4,12015,4495548:60716,0,,0.0,0,45165.7146170255
16521,4,12016,1022618752:7488,0,,0.0,0,45165.7146170255
16522,4,12017,8200867:7667,0,,0.0,0,45165.7146170255
16523,4,12018,8200867:7667,0,,0.0,0,45165.7146170255
16524,4,12019,1022618752:7488,0,,0.0,0,45165.7146170255
16525,4,12020,47320563:70001,0,,0.0,0,45165.7146170255
16526,4,12021,103546940:60525,0,,0.0,0,45165.7146170255
16527,4,12022,4495548:60716,0,,0.0,0,45165.7146170255
16528,4,12023,103546940:60525,0,,0.0,0,45165.7146170255
16529,4,12024,4009091:61389,0,,0.0,0,45165.7146170255
16530,11,1298,1D88D2932C404B5BB98E42C500871CF8,0,,0.0,0,45165.7146170255
16531,4,12025,542576546889:9000:68081704,0,,0.0,0,45165.7146170255
16532,11,1299,2750C8DA882048BB9270C50A5C7FE8DC,0,,0.0,0,45165.7146170255
16533,4,12026,542576546313:9000:68081704,0,,0.0,0,45165.7146170255
16534,11,1300,C70D5086DC074CAABB3124FD63492D89,0,,0.0,0,45165.7146170255
16535,4,12027,542576545596:9000:68081704,0,,0.0,0,45165.7146170255
16536,4,12028,1022618752:7488,0,,0.0,0,45165.7146170255
16537,4,12029,49996513:9866,0,,0.0,0,45165.7146170255
16538,11,1301,B77B3529936D4BBFA0A65A96FB05FAE7,0,,0.0,0,45165.7146170255
16539,4,12030,542563712500:9000:68081704,0,,0.0,0,45165.7146170255
16540,11,1302,61FBD57B44E84D4CAE227E9C0F6C81BC,0,,0.0,0,45165.7146170255
16541,11,1303,782618EEF37C4738854E93D9A7EECAE5,0,,0.0,0,45165.7146170255
16542,11,1304,7C146B2094534358BD47F77CEAF5905E,0,,0.0,0,45165.7146170255
16543,11,1305,8D53D330A8064259A7A239F4F360D977,0,,0.0,0,45165.7146170255
16544,11,1306,9C0318FE852D42A6985ED248E1F39118,0,,0.0,0,45165.7146170255
16545,11,1307,DC668AABE1074453B9EACE0A3D572228,0,,0.0,0,45165.7146170255
16546,0,3209,122401983278:1030:68081704,0,BA1C79BAE5072F158201A4408D8AF850,0.0,0,45165.7146170255
16547,4,12031,4009093:61389,0,,0.0,0,45165.714617581
16548,4,12032,1022618749:7488,0,,0.0,0,45165.714617581
16549,4,12033,4009093:61389,0,,0.0,0,45165.714617581
16550,4,12034,1022618749:7488,0,,0.0,0,45165.714617581
16551,4,12035,1022618749:7488,0,,0.0,0,45165.714617581
16552,4,12036,4009093:61389,0,,0.0,0,45165.714617581
16553,4,12037,16073917:9866,0,,0.0,0,45165.714617581
16554,4,12038,1022618749:7488,0,,0.0,0,45165.714617581
16555,0,3210,122401983280:1030:68081704,0,0DA8FA70767D9663B7C0E4D2EDE5ECA1,0.0,0,45165.714617581
16556,4,12039,4009094:61389,0,,0.0,0,45165.7146190394
16557,4,12040,69947:3141,0,,0.0,0,45165.7146190394
16558,4,12041,134063:60282,0,,0.0,0,45165.7146190394
16559,4,12042,1022618750:7488,0,,0.0,0,45165.7146190394
16560,4,12043,542576721698:9000:68081704,0,,0.0,0,45165.7146190394
16561,4,12044,25676701:6742,0,,0.0,0,45165.7146190394
16562,4,12045,64303945:9866,0,,0.0,0,45165.7146190394
16563,4,12046,4009094:61389,0,,0.0,0,45165.7146190394
16564,4,12047,1022618750:7488,0,,0.0,0,45165.7146190394
16565,4,12048,542576721698:9000:68081704,0,,0.0,0,45165.7146190394
16566,4,12049,25676701:6742,0,,0.0,0,45165.7146190394
16567,4,12050,64303945:9866,0,,0.0,0,45165.7146190394
16568,4,12051,64303945:9866,0,,0.0,0,45165.7146190394
16569,4,12052,25676701:6742,0,,0.0,0,45165.7146190394
16570,4,12053,1022618750:7488,0,,0.0,0,45165.7146190394
16571,4,12054,542576721698:9000:68081704,0,,0.0,0,45165.7146190394
16572,4,12055,4009094:61389,0,,0.0,0,45165.7146190394
16573,4,12056,69947:3141,0,,0.0,0,45165.7146190394
16574,11,1308,858B80CAB52F47B593A733319C20AAAA,0,,0.0,0,45165.7146190394
16575,4,12057,542575684525:9000:68081704,0,,0.0,0,45165.7146190394
16576,4,12058,542576721698:9000:68081704,0,,0.0,0,45165.7146190394
16577,4,12059,542576742595:9000:68081704,0,,0.0,0,45165.7146190394
16578,4,12060,1022618750:7488,0,,0.0,0,45165.7146190394
16579,4,12061,542576721698:9000:68081704,0,,0.0,0,45165.7146190394
16580,4,12062,69947:3141,0,,0.0,0,45165.7146190394
16581,4,12063,542575684525:9000:68081704,0,,0.0,0,45165.7146190394
16582,11,1309,146D6CF3276643799E6802240D0E7620,0,,0.0,0,45165.7146190394
16583,11,1310,C647092B7FB94C4D97E06F2C735334CA,0,,0.0,0,45165.7146190394
16584,0,3211,122401983286:1030:68081704,0,673BE582B59F605B3B2A9157ED75FBA9,0.0,0,45165.7146190394
16585,4,12064,1385594:60281,0,,0.0,0,45165.7146197569
16586,4,12065,11571146:60525,0,,0.0,0,45165.7146197569
16587,4,12066,454495548:60716,0,,0.0,0,45165.7146197569
16588,4,12067,8200866:7667,0,,0.0,0,45165.7146197569
16589,4,12068,11571146:60525,0,,0.0,0,45165.7146197569
16590,4,12069,8200866:7667,0,,0.0,0,45165.7146197569
16591,4,12070,8200866:7667,0,,0.0,0,45165.7146197569
16592,4,12071,11571146:60525,0,,0.0,0,45165.7146197569
16593,4,12072,11571146:60525,0,,0.0,0,45165.7146197569
16594,11,1311,005AC7BF69FF4DDAB6264E073D90337F,0,,0.0,0,45165.7146197569
16595,0,3212,122402001130:1030:68081704,0,57C51EE3577DD90F28F9D0764D2DF5E8,0.0,0,45165.7146197569
16596,4,12073,105678:61335,0,,0.0,0,45165.7146210301
16597,4,12074,523396942:61843,0,,0.0,0,45165.7146210301
16598,4,12075,51906207:60525,0,,0.0,0,45165.7146210301
16599,4,12076,65353448:7602,0,,0.0,0,45165.7146210301
16600,4,12077,45553615:6742,0,,0.0,0,45165.7146210301
16601,4,12078,105678:61335,0,,0.0,0,45165.7146210301
16602,4,12079,523396942:61843,0,,0.0,0,45165.7146210301
16603,4,12080,51906207:60525,0,,0.0,0,45165.7146210301
16604,4,12081,65353448:7602,0,,0.0,0,45165.7146210301
16605,4,12082,45553615:6742,0,,0.0,0,45165.7146210301
16606,4,12083,45553615:6742,0,,0.0,0,45165.7146210301
16607,4,12084,65353448:7602,0,,0.0,0,45165.7146210301
16608,4,12085,523396942:61843,0,,0.0,0,45165.7146210301
16609,4,12086,51906207:60525,0,,0.0,0,45165.7146210301
16610,4,12087,51906207:60525,0,,0.0,0,45165.7146210301
16611,4,12088,523396942:61843,0,,0.0,0,45165.7146210301
16612,4,12089,65353448:7602,0,,0.0,0,45165.7146210301
16613,4,12090,65353448:7602,0,,0.0,0,45165.7146210301
16614,11,1312,28BDCCF1C7204BE3B359412AEF6C5EDB,0,,0.0,0,45165.7146210301
16615,11,1313,3AB3DBE9F18745EA951A9D3FB96F6997,0,,0.0,0,45165.7146210301
16616,0,3213,122404231984:1030:68081704,0,5275C5AB679760009CD8E7C9345D9274,0.0,0,45165.7146210301
16617,4,12091,4948050:60716,0,,0.0,0,45165.7146218171
16618,4,12092,65353299:7602,0,,0.0,0,45165.7146218171
16619,4,12093,27022465:6742,0,,0.0,0,45165.7146218171
16620,4,12094,4948050:60716,0,,0.0,0,45165.7146218171
16621,4,12095,65353299:7602,0,,0.0,0,45165.7146218171
16622,4,12096,27022465:6742,0,,0.0,0,45165.7146218171
16623,4,12097,27022465:6742,0,,0.0,0,45165.7146218171
16624,4,12098,65353299:7602,0,,0.0,0,45165.7146218171
16625,4,12099,4948050:60716,0,,0.0,0,45165.7146218171
16626,4,12100,4948050:60716,0,,0.0,0,45165.7146218171
16627,4,12101,65353299:7602,0,,0.0,0,45165.7146218171
16628,4,12102,65353299:7602,0,,0.0,0,45165.7146218171
16629,11,1314,AC0010C94B3E4060B42925505F71476F,0,,0.0,0,45165.7146218171
16630,0,3214,122404245473:1030:68081704,0,08DC9AEA8FCDCC7D4AA9CFDEF0579AFA,0.0,0,45165.7146218171
16631,11,1315,TH-1-17957-100357-82,0,,0.0,0,45165.7146230324
16632,4,12103,903280184:61378,0,,0.0,0,45165.7146230324
16633,4,12104,51494962:60525,0,,0.0,0,45165.7146230324
16634,4,12105,141260816:7884,0,,0.0,0,45165.7146230324
16635,4,12106,45553637:6742,0,,0.0,0,45165.7146230324
16636,4,12107,19142395:7163,0,,0.0,0,45165.7146230324
16637,4,12108,10445126:6061,0,,0.0,0,45165.7146230324
16638,4,12109,51494962:60525,0,,0.0,0,45165.7146230324
16639,4,12110,141260816:7884,0,,0.0,0,45165.7146230324
16640,4,12111,45553637:6742,0,,0.0,0,45165.7146230324
16641,4,12112,19142395:7163,0,,0.0,0,45165.7146230324
16642,4,12113,10445126:6061,0,,0.0,0,45165.7146230324
16643,4,12114,10445126:6061,0,,0.0,0,45165.7146230324
16644,4,12115,19142395:7163,0,,0.0,0,45165.7146230324
16645,4,12116,45553637:6742,0,,0.0,0,45165.7146230324
16646,4,12117,141260816:7884,0,,0.0,0,45165.7146230324
16647,4,12118,141260816:7884,0,,0.0,0,45165.7146230324
16648,4,12119,51494962:60525,0,,0.0,0,45165.714623206
16649,4,12120,51494962:60525,0,,0.0,0,45165.714623206
16650,0,3215,122404277417:1030:68081704,0,1054AD71F4B6FE59A232ED984A1FFDFA,0.0,0,45165.714623206
16651,4,12121,3772420:60525,0,,0.0,0,45165.71462375
16652,4,12122,25664829:6742,0,,0.0,0,45165.71462375
16653,4,12123,20153080:7163,0,,0.0,0,45165.71462375
16654,4,12124,3772420:60525,0,,0.0,0,45165.71462375
16655,4,12125,25664829:6742,0,,0.0,0,45165.71462375
16656,4,12126,20153080:7163,0,,0.0,0,45165.71462375
16657,4,12127,20153080:7163,0,,0.0,0,45165.71462375
16658,4,12128,25664829:6742,0,,0.0,0,45165.71462375
16659,4,12129,3772420:60525,0,,0.0,0,45165.71462375
16660,4,12130,3772420:60525,0,,0.0,0,45165.71462375
16661,0,3216,122404278020:1030:68081704,0,920F514F4EC38A95BDB7C289E0C4F950,0.0,0,45165.71462375
16662,4,12131,8447792:60525,0,,0.0,0,45165.7146244792
16663,4,12132,141260817:7884,0,,0.0,0,45165.7146244792
16664,4,12133,27022444:6742,0,,0.0,0,45165.7146244792
16665,4,12134,21438554:7163,0,,0.0,0,45165.7146244792
16666,4,12135,10445128:6061,0,,0.0,0,45165.7146244792
16667,4,12136,8447792:60525,0,,0.0,0,45165.7146244792
16668,4,12137,141260817:7884,0,,0.0,0,45165.7146244792
16669,4,12138,27022444:6742,0,,0.0,0,45165.7146244792
16670,4,12139,21438554:7163,0,,0.0,0,45165.7146244792
16671,4,12140,10445128:6061,0,,0.0,0,45165.7146244792
16672,4,12141,10445128:6061,0,,0.0,0,45165.7146244792
16673,4,12142,21438554:7163,0,,0.0,0,45165.7146244792
16674,4,12143,27022444:6742,0,,0.0,0,45165.7146244792
16675,4,12144,141260817:7884,0,,0.0,0,45165.7146244792
16676,4,12145,8447792:60525,0,,0.0,0,45165.7146244792
16677,4,12146,8447792:60525,0,,0.0,0,45165.7146244792
16678,11,1316,157707E107274F6991CECCBFAB122085,0,,0.0,0,45165.7146244792
16679,4,12147,542578075556:9000:68081704,0,,0.0,0,45165.7146244792
16680,0,3217,122404278024:1030:68081704,0,E0928238EE39F0EB2FAC3A065ED08BDE,0.0,0,45165.7146244792
16681,4,12148,15637329:60525,0,,0.0,0,45165.7146252894
16682,4,12149,45553638:6742,0,,0.0,0,45165.7146252894
16683,4,12150,20150385:7163,0,,0.0,0,45165.7146252894
16684,4,12151,15637329:60525,0,,0.0,0,45165.7146252894
16685,4,12152,45553638:6742,0,,0.0,0,45165.7146252894
16686,4,12153,20150385:7163,0,,0.0,0,45165.7146252894
16687,4,12154,20150385:7163,0,,0.0,0,45165.7146252894
16688,4,12155,45553638:6742,0,,0.0,0,45165.7146252894
16689,4,12156,15637329:60525,0,,0.0,0,45165.7146252894
16690,4,12157,15637329:60525,0,,0.0,0,45165.7146252894
16691,11,1317,B32432F60F7C496583280C5684E3E4ED,0,,0.0,0,45165.7146252894
16692,4,12158,542574261202:9000:68081704,0,,0.0,0,45165.7146252894
16693,0,3218,122404278027:1030:68081704,0,296538F5ADC3AE0A374432D1FAE755E8,0.0,0,45165.7146252894
16694,4,12159,754526170:60716,0,,0.0,0,45165.7146255787
16695,11,1318,D4FF772DD76744298311F63707267086,0,,0.0,0,45165.7146255787
16696,4,12160,542578076162:9000:68081704,0,,0.0,0,45165.7146255787
16697,0,3219,122404682048:1030:68081704,0,12167AC80BA06506926A4C9809C075BB,0.0,0,45165.7146255787
16698,0,3220,122406508251:1030:68081704,0,793C37724C72A7B9FCBE82B44EBF9678,0.0,0,45165.7146259375
16699,0,3221,122406508573:1030:68081704,0,799318758BB95CE17829ABFC863FBD82,0.0,0,45165.7146264583
16700,4,12161,118108701:6224,0,,0.0,0,45165.7146279398
16701,4,12162,1661502:5059,0,,0.0,0,45165.7146279398
16702,11,1319,005247189_02071,0,,0.0,0,45165.7146279398
16703,4,12163,9445255:6482,0,,0.0,0,45165.7146279398
16704,4,12164,10418646:6061,0,,0.0,0,45165.7146279398
16705,4,12165,2855360:2542,0,,0.0,0,45165.7146279398
16706,4,12166,468996:70510,0,,0.0,0,45165.7146279398
16707,11,1320,40050_2421406259_0369-02429,0,,0.0,0,45165.7146281134
16708,4,12167,1560068:2375,0,,0.0,0,45165.7146281134
16709,11,1321,45385_539547-01595,0,,0.0,0,45165.7146281134
16710,4,12168,158090593:60871,0,,0.0,0,45165.7146281134
16711,4,12169,20738900:60525,0,,0.0,0,45165.7146281134
16712,11,1322,44494_351697-01427,0,,0.0,0,45165.7146281134
16713,4,12170,601578188:60716,0,,0.0,0,45165.7146281134
16714,4,12171,118108701:6224,0,,0.0,0,45165.7146281134
16715,4,12172,141249071:7884,0,,0.0,0,45165.7146281134
16716,4,12173,15436044:7602,0,,0.0,0,45165.7146281134
16717,4,12174,141249071:7884,0,,0.0,0,45165.7146281134
16718,4,12175,118108701:6224,0,,0.0,0,45165.7146281134
16719,4,12176,9445255:6482,0,,0.0,0,45165.7146281134
16720,4,12177,10418646:6061,0,,0.0,0,45165.7146281134
16721,4,12178,2855360:2542,0,,0.0,0,45165.7146281134
16722,4,12179,468996:70510,0,,0.0,0,45165.7146281134
16723,4,12180,20738900:60525,0,,0.0,0,45165.7146281134
16724,4,12181,2855360:2542,0,,0.0,0,45165.7146281134
16725,4,12182,468996:70510,0,,0.0,0,45165.7146281134
16726,4,12183,1560068:2375,0,,0.0,0,45165.7146281134
16727,4,12184,20738900:60525,0,,0.0,0,45165.7146281134
16728,4,12185,2855360:2542,0,,0.0,0,45165.7146281134
16729,4,12186,468996:70510,0,,0.0,0,45165.7146281134
16730,4,12187,1560068:2375,0,,0.0,0,45165.7146281134
16731,4,12188,20738900:60525,0,,0.0,0,45165.7146281134
16732,11,1323,781F3F74CC6A4344B8423FA21BF863B9,0,,0.0,0,45165.7146281134
16733,4,12189,241594770420:9000:68081704,0,,0.0,0,45165.7146281134
16734,4,12190,2855360:2542,0,,0.0,0,45165.7146281134
16735,4,12191,241594768394:9000:68081704,0,,0.0,0,45165.7146281134
16736,4,12192,10418646:6061,0,,0.0,0,45165.7146281134
16737,4,12193,241594768394:9000:68081704,0,,0.0,0,45165.7146281134
16738,11,1324,6D1375BA1CE74194B3C2ABFE34FFFB74,0,,0.0,0,45165.7146281134
16739,4,12194,9445255:6482,0,,0.0,0,45165.7146281134
16740,4,12195,118108701:6224,0,,0.0,0,45165.7146281134
16741,4,12196,141249071:7884,0,,0.0,0,45165.7146281134
16742,4,12197,15436044:7602,0,,0.0,0,45165.7146281134
16743,4,12198,15436044:7602,0,,0.0,0,45165.7146281134
16744,11,1325,2E63A08D492B476DA80A76D680C74FE2,0,,0.0,0,45165.7146281134
16745,0,3222,38173637121:1030:68081704,0,7AAF653A506AD2D751E9F5F003EBC328,0.0,0,45165.7146281134
16746,4,12199,10418648:6061,0,,0.0,0,45165.714629213
16747,4,12200,34546935:3693,0,,0.0,0,45165.714629213
16748,4,12201,489196:70510,0,,0.0,0,45165.714629213
16749,11,1326,31111_4328233-00225,0,,0.0,0,45165.714629213
16750,4,12202,141247388:7884,0,,0.0,0,45165.714629213
16751,11,1327,4118575_00227,0,,0.0,0,45165.714629213
16752,4,12203,15433621:7602,0,,0.0,0,45165.714629213
16753,4,12204,1661502:5059,0,,0.0,0,45165.714629213
16754,4,12205,308090593:60871,0,,0.0,0,45165.714629213
16755,4,12206,20741913:60525,0,,0.0,0,45165.714629213
16756,4,12207,751578188:60716,0,,0.0,0,45165.714629213
16757,4,12208,118108662:6224,0,,0.0,0,45165.714629213
16758,4,12209,118108662:6224,0,,0.0,0,45165.714629213
16759,4,12210,10418648:6061,0,,0.0,0,45165.714629213
16760,4,12211,34546935:3693,0,,0.0,0,45165.714629213
16761,4,12212,489196:70510,0,,0.0,0,45165.714629213
16762,4,12213,141247388:7884,0,,0.0,0,45165.714629213
16763,4,12214,15433621:7602,0,,0.0,0,45165.714629213
16764,4,12215,20741913:60525,0,,0.0,0,45165.714629213
16765,4,12216,34546935:3693,0,,0.0,0,45165.714629213
16766,4,12217,489196:70510,0,,0.0,0,45165.714629213
16767,4,12218,20741913:60525,0,,0.0,0,45165.714629213
16768,4,12219,489196:70510,0,,0.0,0,45165.714629213
16769,4,12220,20741913:60525,0,,0.0,0,45165.714629213
16770,4,12221,15433621:7602,0,,0.0,0,45165.714629213
16771,4,12222,141247388:7884,0,,0.0,0,45165.714629213
16772,4,12223,34546935:3693,0,,0.0,0,45165.714629213
16773,4,12224,10418648:6061,0,,0.0,0,45165.714629213
16774,4,12225,118108662:6224,0,,0.0,0,45165.714629213
16775,0,3223,38173637122:1030:68081704,0,A1E98B9539BCAF0623334BCE959C7FD8,0.0,0,45165.714629213
16776,4,12226,118108652:6224,0,,0.0,0,45165.7146303125
16777,4,12227,8090593:60871,0,,0.0,0,45165.7146303125
16778,4,12228,26462851:60525,0,,0.0,0,45165.7146303125
16779,4,12229,1578188:60716,0,,0.0,0,45165.7146303125
16780,4,12230,118108652:6224,0,,0.0,0,45165.7146303125
16781,4,12231,8090593:60871,0,,0.0,0,45165.7146303125
16782,4,12232,26462851:60525,0,,0.0,0,45165.7146303125
16783,4,12233,1578188:60716,0,,0.0,0,45165.7146303125
16784,4,12234,26462851:60525,0,,0.0,0,45165.7146303125
16785,4,12235,1578188:60716,0,,0.0,0,45165.7146303125
16786,4,12236,26462851:60525,0,,0.0,0,45165.7146303125
16787,4,12237,118108652:6224,0,,0.0,0,45165.7146303125
16788,4,12238,1578188:60716,0,,0.0,0,45165.7146303125
16789,4,12239,8090593:60871,0,,0.0,0,45165.7146303125
16790,4,12240,1578188:60716,0,,0.0,0,45165.7146303125
16791,11,1328,553FDCB00DC246F3B7269DBBB67EC5F9,0,,0.0,0,45165.7146303125
16792,4,12241,542581572753:9000:68081704,0,,0.0,0,45165.7146303125
16793,11,1329,2079013A4F6946A38B2532FDFA10C208,0,,0.0,0,45165.7146303125
16794,11,1330,CBCEF429F962410094F74CC0290DAE30,0,,0.0,0,45165.7146303125
16795,0,3224,38173637161:1030:68081704,0,C437B37361EABF9FCBD12B4732B536BE,0.0,0,45165.7146303125
16796,4,12242,26462863:60525,0,,0.0,0,45165.7146308565
16797,4,12243,451578188:60716,0,,0.0,0,45165.7146308565
16798,4,12244,26462863:60525,0,,0.0,0,45165.7146308565
16799,4,12245,26462863:60525,0,,0.0,0,45165.7146308565
16800,4,12246,26462863:60525,0,,0.0,0,45165.7146308565
16801,0,3225,38173637162:1030:68081704,0,D14C25009528F20D8CE6176855B50E28,0.0,0,45165.7146308565
16802,4,12247,118025047:6224,0,,0.0,0,45165.7146321181
16803,4,12248,56597030:2442,0,,0.0,0,45165.7146321181
16804,11,1331,40474_356493-02124,0,,0.0,0,45165.7146321181
16805,4,12249,3300477:60871,0,,0.0,0,45165.7146321181
16806,11,1332,40391_B91095-00289,0,,0.0,0,45165.7146321181
16807,4,12250,259802991:1265,0,,0.0,0,45165.7146321181
16808,4,12251,185719327:1788,0,,0.0,0,45165.7146321181
16809,4,12252,557030363:2469,0,,0.0,0,45165.7146321181
16810,4,12253,301359939:7339,0,,0.0,0,45165.7146321181
16811,4,12254,3300477:60871,0,,0.0,0,45165.7146321181
16812,4,12255,301359939:7339,0,,0.0,0,45165.7146321181
16813,4,12256,557030363:2469,0,,0.0,0,45165.7146321181
16814,4,12257,185719327:1788,0,,0.0,0,45165.7146321181
16815,4,12258,118025047:6224,0,,0.0,0,45165.7146321181
16816,4,12259,56597030:2442,0,,0.0,0,45165.7146321181
16817,4,12260,3300477:60871,0,,0.0,0,45165.7146321181
16818,4,12261,259802991:1265,0,,0.0,0,45165.7146321181
16819,4,12262,56597030:2442,0,,0.0,0,45165.7146321181
16820,4,12263,118025047:6224,0,,0.0,0,45165.7146321181
16821,4,12264,259802991:1265,0,,0.0,0,45165.7146322569
16822,4,12265,56597030:2442,0,,0.0,0,45165.7146322569
16823,0,3226,38173637216:1030:68081704,0,95E874A841740607D11068B12E489F3F,0.0,0,45165.7146322569
16824,4,12266,27006582:6742,0,,0.0,0,45165.7146337616
16825,4,12267,1715478:70559,0,,0.0,0,45165.7146337616
16826,4,12268,1502044:1671,0,,0.0,0,45165.7146337616
16827,4,12269,22670787:7884,0,,0.0,0,45165.7146337616
16828,4,12270,61852297:6061,0,,0.0,0,45165.7146337616
16829,4,12271,68753685:6224,0,,0.0,0,45165.7146339352
16830,4,12272,600094151:60716,0,,0.0,0,45165.7146339468
16831,4,12273,9780925:60282,0,,0.0,0,45165.7146339468
16832,4,12274,1353452613:61378,0,,0.0,0,45165.7146339468
16833,4,12275,777545:61378,0,,0.0,0,45165.7146339468
16834,4,12276,31513629:2442,0,,0.0,0,45165.7146339468
16835,4,12277,634372941:60901,0,,0.0,0,45165.7146339468
16836,4,12278,151917116:2541,0,,0.0,0,45165.7146339468
16837,11,1333,005257183_05037,0,,0.0,0,45165.7146339468
16838,4,12279,20118914:6482,0,,0.0,0,45165.7146339468
16839,4,12280,15436038:7602,0,,0.0,0,45165.7146339468
16840,4,12281,15436038:7602,0,,0.0,0,45165.7146339468
16841,4,12282,27006582:6742,0,,0.0,0,45165.7146339468
16842,4,12283,20118914:6482,0,,0.0,0,45165.7146339468
16843,4,12284,1715478:70559,0,,0.0,0,45165.7146339468
16844,4,12285,1502044:1671,0,,0.0,0,45165.7146339468
16845,4,12286,22670787:7884,0,,0.0,0,45165.7146339468
16846,4,12287,61852297:6061,0,,0.0,0,45165.7146339468
16847,4,12288,68753685:6224,0,,0.0,0,45165.7146339468
16848,4,12289,777545:61378,0,,0.0,0,45165.7146339468
16849,4,12290,31513629:2442,0,,0.0,0,45165.7146339468
16850,4,12291,31513629:2442,0,,0.0,0,45165.7146339468
16851,4,12292,31513629:2442,0,,0.0,0,45165.7146339468
16852,4,12293,68753685:6224,0,,0.0,0,45165.7146339468
16853,4,12294,61852297:6061,0,,0.0,0,45165.7146339468
16854,4,12295,1715478:70559,0,,0.0,0,45165.7146339468
16855,4,12296,1502044:1671,0,,0.0,0,45165.7146339468
16856,4,12297,1715478:70559,0,,0.0,0,45165.7146339468
16857,4,12298,20118914:6482,0,,0.0,0,45165.7146339468
16858,4,12299,22670787:7884,0,,0.0,0,45165.7146339468
